Transition Times,Cue Times, No Reward Times, Reward Times
398.145700,,83.627550,
399.150950,,83.676400,
399.164950,,83.726250,
399.200850,,83.776150,
399.359950,,83.826000,
399.389900,,83.875900,
400.600800,,83.925700,
400.616750,,83.975600,
401.017650,,84.025450,
401.201150,,84.075300,
401.338750,,84.125200,
401.522300,,84.175050,
402.530600,,84.224900,
402.546500,,84.274800,
402.582400,,84.324650,
402.842700,,84.374500,
402.852650,,84.424400,
403.865550,,84.474250,
403.881500,,84.524100,
404.884750,,84.573950,
404.898750,,84.623850,
404.934600,,84.673700,
405.277700,,84.723550,
405.307650,,84.773400,
406.654950,,84.823300,
406.824550,,84.873150,
407.271300,,84.923000,
407.454800,,84.972900,
408.458100,,85.022750,
408.474050,,85.072650,
408.509050,,85.122500,
408.946800,,85.172350,
408.976650,,85.222200,
410.191200,,85.272100,
410.206550,,85.321950,
411.211850,,85.371800,
411.225800,,85.421650,
411.263700,,85.471550,
411.904050,,85.521400,
411.914050,,85.571300,
413.324250,,85.621150,
413.340250,,85.671000,
414.343450,,85.720850,
414.357450,,85.770700,
414.395300,,85.820600,
414.841250,,85.870450,
414.851200,,85.920300,
416.462800,,85.970200,
416.478750,,86.020050,
417.256650,,86.069950,
417.440150,,86.119800,
418.443450,,86.169650,
418.459400,,86.219550,
418.496300,,86.269400,
419.014900,,86.319250,
419.026850,,86.369150,
420.674400,,86.419000,
420.690650,,86.468850,
421.250850,,86.518700,
421.434350,,86.568550,
422.439600,,86.618450,
422.453550,,86.668300,
422.489450,,86.718150,
422.930300,,86.768000,
422.960200,,86.817900,
423.973100,,86.867750,
423.989100,,86.917600,
424.992350,,86.967500,
425.006350,,87.017350,
425.043200,,87.067200,
425.125050,,87.117100,
425.154950,,87.166950,
426.465950,,87.216800,
426.483950,,87.266700,
427.487250,,87.316550,
427.501150,,87.366400,
427.539000,,87.416250,
428.074700,,87.466150,
428.086650,,87.516000,
429.097900,,87.565900,
429.113850,,87.615700,
430.119150,,87.665600,
430.133150,,87.715450,
430.171000,,87.765300,
436.082950,,87.815200,
436.092950,,87.865150,
437.104200,,87.914950,
437.120200,,87.964800,
437.979850,,88.014650,
438.163350,,88.064500,
439.168600,,88.114350,
439.182550,,88.164250,
439.218450,,88.214100,
439.727050,,88.263950,
439.739050,,88.313850,
440.949750,,88.363700,
440.965700,,88.413550,
441.971000,,88.463450,
441.984950,,88.513300,
442.022850,,88.563150,
442.351000,,88.613000,
442.362950,,88.662900,
443.774650,,88.712750,
443.794900,,88.762600,
444.147700,,88.812450,
444.333250,,88.862350,
444.462850,,88.911700,
444.646350,,88.960600,
445.651650,,89.010100,
445.665550,,89.059850,
445.702450,,89.109450,
446.021550,,89.159300,
446.031550,,89.209150,
447.441700,,89.259050,
447.457650,,89.308900,
447.968350,,89.358750,
448.151800,,89.408650,
448.201700,,89.458500,
448.387150,,89.508350,
448.454050,,89.558200,
448.637500,,89.608100,
449.642850,,89.657950,
449.656700,,89.707800,
449.694600,,89.757700,
449.984600,,89.807550,
450.034050,,89.857400,
451.645750,,89.907250,
451.661650,,89.957150,
452.666900,,90.007000,
452.680950,,90.056900,
452.716800,,90.106750,
452.995950,,90.156600,
453.007950,,90.206450,
454.317950,,90.256300,
454.333950,,90.306200,
455.339200,,90.356050,
455.353150,,90.405900,
455.391050,,90.455800,
456.007500,,90.505650,
456.040350,,90.555500,
457.255100,,90.605400,
457.271350,,90.655250,
457.412700,,90.705100,
457.596200,,90.754950,
457.664150,,90.804850,
457.847500,,90.854700,
458.138700,,90.904600,
458.322200,,90.954450,
459.327500,,91.004300,
459.341450,,91.054150,
459.379350,,91.104050,
459.909900,,91.153900,
459.941850,,91.203750,
461.354000,,91.253600,
461.369950,,91.303500,
462.375200,,91.353350,
462.389200,,91.403200,
462.425600,,91.453100,
462.861750,,91.502000,
462.873700,,91.551400,
463.885000,,91.601300,
463.900950,,91.651200,
464.028600,,91.701000,
464.212100,,91.750900,
465.217400,,91.800750,
465.231350,,91.850350,
465.269250,,91.900200,
465.361000,,91.950050,
465.390900,,91.999900,
467.002550,,92.049800,
467.018500,,92.099650,
467.176050,,92.149500,
467.358600,,92.199400,
468.363850,,92.249250,
468.377800,,92.299100,
468.415700,,92.348950,
468.579300,,92.398850,
468.591200,,92.448700,
469.803950,,92.497550,
469.820050,,92.547400,
470.825200,,92.597300,
470.839100,,92.647150,
470.875050,,92.697050,
471.439850,,92.746900,
471.469750,,92.796750,
472.682050,,92.846600,
472.698000,,92.896500,
472.817700,,92.946350,
473.001200,,92.996200,
474.005500,,93.046050,
474.019450,,93.095950,
474.057350,,93.145800,
474.593450,,93.195650,
474.605450,,93.245550,
475.917850,,93.295400,
475.933850,,93.345250,
476.709700,,93.395150,
476.893250,,93.445050,
477.896500,,93.494850,
477.910450,,93.544750,
477.947350,,93.594600,
478.497850,,93.644450,
478.528800,,93.694300,
479.840150,,93.744200,
479.858150,,93.794050,
480.638000,,93.843950,
480.823500,,93.893800,
481.826800,,93.943300,
481.840750,,93.993150,
481.878650,,94.043000,
482.620650,,94.092900,
482.650550,,94.142750,
484.261750,,94.192600,
484.277750,,94.242450,
485.281000,,94.292350,
485.295000,,94.342200,
485.331850,,94.392050,
485.907300,,94.441950,
485.937250,,94.491800,
486.950050,,94.541650,
486.966050,,94.591550,
487.642250,,94.641400,
487.827650,,94.691250,
488.830950,,94.741100,
488.846850,,94.791000,
488.906700,,94.840850,
489.173550,,94.890700,
489.203450,,94.940650,
490.615850,,94.990450,
490.631850,,95.040300,
491.635100,,95.090200,
491.649050,,95.140050,
491.686950,,95.189900,
491.752750,,95.239750,
491.782700,,95.289650,
493.095150,,95.339500,
493.111150,,95.389400,
494.031650,,95.439250,
494.215100,,95.489100,
494.272950,,95.538950,
494.456450,,95.588850,
494.520300,,95.638700,
494.705850,,95.688550,
495.072800,,95.738400,
495.256250,,95.788300,
495.519550,,95.838150,
495.705050,,95.888000,
496.708350,,95.937850,
496.722300,,95.987750,
496.759200,,96.037600,
497.120200,,96.087450,
497.150200,,96.137350,
498.361850,,96.187200,
498.375850,,96.237050,
499.217550,,96.286950,
499.401050,,96.335800,
499.502750,,96.385650,
499.686300,,96.435500,
499.784050,,96.485400,
499.967500,,96.535250,
500.202900,,96.584700,
500.386350,,96.634500,
501.391650,,96.684350,
501.405600,,96.734200,
501.443500,,96.784050,
501.920250,,96.832950,
501.930200,,96.882800,
503.540850,,96.932650,
503.556750,,96.982550,
504.135250,,97.032400,
504.318700,,97.082250,
504.498200,,97.132100,
504.681750,,97.182000,
504.881200,,97.231850,
505.064700,,97.281750,
506.067950,,97.331600,
506.081900,,97.381450,
506.118800,,97.431300,
508.231100,,97.481200,
508.266000,,97.531050,
509.578000,,97.580900,
509.594000,,97.630800,
510.006900,,97.680650,
510.190300,,97.730500,
511.195650,,97.780350,
511.209550,,97.830250,
511.247450,,97.880100,
511.534150,,97.929950,
511.564050,,97.979850,
512.575300,,98.029700,
512.591250,,98.079550,
512.708950,,98.129450,
512.892500,,98.179300,
512.962250,,98.229150,
513.147750,,98.279000,
514.151000,,98.328900,
514.165000,,98.378750,
514.203850,,98.428650,
515.826500,,98.478450,
515.838450,,98.528350,
517.450100,,98.578200,
517.466100,,98.628050,
517.837000,,98.677950,
518.020550,,98.727800,
518.457350,,98.777700,
518.642850,,98.827550,
519.646200,,98.877400,
519.662100,,98.927250,
519.698950,,98.977150,
520.130400,,99.027000,
520.142350,,99.076850,
521.554500,,99.126750,
521.570550,,99.176600,
522.573850,,99.226450,
522.589700,,99.276350,
522.625600,,99.326200,
523.102350,,99.376050,
523.114300,,99.425950,
524.125550,,99.475750,
524.141600,,99.525650,
524.732000,,99.575500,
524.915450,,99.625400,
525.920700,,99.675200,
525.934650,,99.725100,
525.971550,,99.774950,
526.300250,,99.824850,
526.330200,,99.874700,
527.542550,,99.924550,
527.558450,,99.974400,
527.873650,,100.024300,
528.057150,,100.074150,
528.641550,,100.124050,
528.825050,,100.173900,
528.916800,,100.223750,
529.100300,,100.273600,
529.168100,,100.323450,
529.351700,,100.373350,
529.479250,,100.423250,
529.661800,,100.472050,
529.861250,,100.521950,
530.046750,,100.571800,
530.489550,,100.621650,
530.673050,,100.671550,
530.752850,,100.721400,
530.938300,,100.770800,
531.502800,,100.820650,
531.688300,,100.870050,
532.037350,,100.919900,
532.220850,,100.969300,
533.030600,,101.019150,
533.214150,,101.069050,
533.317850,,101.118900,
533.503400,,101.168750,
533.838450,,101.218650,
534.021950,,101.268500,
535.027200,,101.318350,
535.041200,,101.368200,
535.077100,,101.418100,
535.423700,,101.467950,
535.457200,,101.517800,
536.869250,,101.567650,
536.885200,,101.617550,
537.122600,,101.667400,
537.309100,,101.717250,
537.448750,,101.767150,
537.632200,,101.817000,
537.660150,,101.866850,
537.843650,,101.916750,
537.925450,,101.966600,
538.108900,,102.016450,
539.114150,,102.066300,
539.128150,,102.116200,
539.164850,,102.166050,
539.623600,,102.215900,
539.635600,,102.265800,
540.946000,,102.315650,
540.961950,,102.365500,
541.967250,,102.415450,
541.981200,,102.465250,
542.018100,,102.515100,
542.512400,,102.565000,
542.524350,,102.614850,
543.535600,,102.664700,
543.551550,,102.714550,
544.555850,,102.764450,
544.569800,,102.814300,
544.605700,,102.864150,
545.193300,,102.914050,
545.223200,,102.963900,
546.834000,,103.013750,
546.849950,,103.063650,
547.450300,,103.113500,
547.633800,,103.163350,
548.639050,,103.213200,
548.653000,,103.263100,
548.689900,,103.312950,
549.012200,,103.362900,
549.043550,,103.412700,
550.054850,,103.462550,
550.070800,,103.512400,
551.076050,,103.562250,
551.090000,,103.611100,
551.126900,,103.661000,
551.500900,,103.710500,
551.510850,,103.760400,
552.921050,,103.810250,
552.937050,,103.860100,
553.942250,,103.910000,
553.956250,,103.959850,
553.992150,,104.009250,
554.450900,,104.059150,
554.480800,,104.108500,
555.693550,,104.158400,
555.709450,,104.207800,
556.623000,,104.257650,
556.806500,,104.307500,
557.811850,,104.357350,
557.825750,,104.407250,
557.863600,,104.457100,
558.381250,,104.506950,
558.411200,,104.556800,
559.722300,,104.606700,
559.738250,,104.656550,
560.743500,,104.706400,
560.757450,,104.756300,
560.809300,,104.806150,
560.896250,,104.856050,
560.906200,,104.905900,
562.118950,,104.955750,
562.134900,,105.005600,
563.138150,,105.055450,
563.154100,,105.105350,
563.191050,,105.155200,
563.492300,,105.205100,
563.524150,,105.254950,
564.835550,,105.304800,
564.851500,,105.354650,
565.831100,,105.404550,
566.016350,,105.454400,
567.019650,,105.504250,
567.035600,,105.554150,
567.071500,,105.604000,
567.667000,,105.653850,
567.680950,,105.703700,
568.891700,,105.753600,
568.907650,,105.803450,
569.913900,,105.853300,
569.927900,,105.903150,
569.963800,,105.953050,
570.450000,,106.002900,
570.479950,,106.052800,
572.091250,,106.102650,
572.107200,,106.152500,
573.112450,,106.202350,
573.126450,,106.252250,
573.162350,,106.302100,
573.562850,,106.351950,
573.592700,,106.401800,
575.002900,,106.451700,
575.020900,,106.501550,
576.024100,,106.551450,
576.040050,,106.601300,
576.075950,,106.651150,
576.531400,,106.701000,
576.541350,,106.750900,
577.552600,,106.800750,
577.568550,,106.850600,
578.330500,,106.900500,
578.514000,,106.950350,
578.573800,,107.000200,
578.757350,,107.050050,
578.879050,,107.099950,
579.062500,,107.149800,
580.067800,,107.199650,
580.081750,,107.249550,
580.118600,,107.299400,
580.587350,,107.349250,
580.617300,,107.399150,
581.827600,,107.449000,
581.843800,,107.498850,
582.765100,,107.548750,
582.948600,,107.598600,
583.016400,,107.647450,
583.199950,,107.697300,
583.265800,,107.747200,
583.449250,,107.797050,
583.588900,,107.846900,
583.772350,,107.896750,
584.775650,,107.946650,
584.791600,,107.996500,
584.828500,,108.046400,
585.212300,,108.096250,
585.244200,,108.146100,
586.658950,,108.195950,
586.679150,,108.245850,
587.684150,,108.295700,
587.698150,,108.345550,
587.734000,,108.395400,
588.327400,,108.445300,
588.360300,,108.495150,
589.772000,,108.545000,
589.788000,,108.594850,
590.791300,,108.644750,
590.805200,,108.694600,
590.842150,,108.744450,
590.947850,,108.794350,
590.957800,,108.844200,
592.168500,,108.894100,
592.184500,,108.943950,
592.226350,,108.993800,
592.380000,,109.043650,
592.425850,,109.093550,
592.581400,,109.143400,
592.657250,,109.193250,
592.810750,,109.243100,
592.956400,,109.293000,
593.109950,,109.342850,
594.114250,,109.392700,
594.128200,,109.442600,
594.165100,,109.492450,
594.500250,,109.542300,
594.510150,,109.592150,
595.820200,,109.642050,
595.836150,,109.691900,
596.774600,,109.741750,
596.928200,,109.791650,
596.986000,,109.841000,
597.139600,,109.890900,
597.227350,,109.940300,
597.380950,,109.990150,
598.386200,,110.039050,
598.400150,,110.088900,
598.436050,,110.138800,
598.827000,,110.188650,
598.837000,,110.238100,
600.247150,,110.287950,
600.263150,,110.337850,
601.268400,,110.387700,
601.282350,,110.437600,
601.318300,,110.487450,
601.902700,,110.537300,
601.932600,,110.587200,
602.943900,,110.637050,
602.960000,,110.686900,
603.965050,,110.736750,
603.979050,,110.786650,
604.015000,,110.836500,
604.188550,,110.886350,
604.221900,,110.936200,
605.533700,,110.986100,
605.549650,,111.035950,
606.554900,,111.085800,
606.568900,,111.135700,
606.603800,,111.185600,
606.749750,,111.235400,
606.761500,,111.285250,
608.071850,,111.335150,
608.087800,,111.385000,
609.093050,,111.434850,
609.107150,,111.484750,
609.142900,,111.534600,
609.490000,,111.584450,
609.499950,,111.634350,
610.711650,,111.684200,
610.727600,,111.734050,
610.875250,,111.783900,
611.032800,,111.833800,
612.038050,,111.883650,
612.052050,,111.933550,
612.088450,,111.983400,
615.297000,,112.033250,
615.326950,,112.083100,
616.938550,,112.132950,
616.956550,,112.182850,
617.959850,,112.232700,
617.973750,,112.282550,
618.011650,,112.332450,
619.465300,,112.382300,
619.475300,,112.432150,
620.486550,,112.482050,
620.502500,,112.531900,
621.505800,,112.581750,
621.519750,,112.631600,
621.556700,,112.681500,
624.083300,,112.731350,
624.113250,,112.781200,
625.424750,,112.831100,
625.440950,,112.880950,
626.443900,,112.930800,
626.457900,,112.980650,
626.495800,,113.030550,
626.569600,,113.080400,
626.579600,,113.130250,
627.790250,,113.180150,
627.806200,,113.230000,
628.810500,,113.279850,
628.824450,,113.329750,
628.861350,,113.379600,
630.439100,,113.429450,
630.449050,,113.479300,
631.859250,,113.529200,
631.875200,,113.579050,
632.188350,,113.628950,
632.343950,,113.678800,
633.347200,,113.728650,
633.363200,,113.778500,
633.399150,,113.828400,
633.751650,,113.878250,
633.761700,,113.928150,
635.373250,,113.977600,
635.389300,,114.027450,
636.392450,,114.077300,
636.406400,,114.127200,
636.443350,,114.177050,
636.946950,,114.226900,
636.958950,,114.276800,
638.570550,,114.326650,
638.588500,,114.376500,
639.196850,,114.426400,
639.350500,,114.476250,
640.353700,,114.526100,
640.367700,,114.575950,
640.403600,,114.625850,
640.861400,,114.675750,
640.875300,,114.725600,
642.185800,,114.775450,
642.207600,,114.825300,
643.212000,,114.875150,
643.225950,,114.925050,
643.261850,,114.974900,
643.815850,,115.023800,
643.846800,,115.073650,
645.058200,,115.123550,
645.074150,,115.173350,
645.369350,,115.223200,
645.522950,,115.273100,
645.570800,,115.322950,
645.724450,,115.372850,
646.732550,,115.422700,
646.745600,,115.472550,
646.781500,,115.522450,
646.837400,,115.572300,
646.847350,,115.622150,
648.058050,,115.672000,
648.074050,,115.721850,
649.079300,,115.771750,
649.093300,,115.821600,
649.129150,,115.871450,
649.492200,,115.921350,
649.502150,,115.971200,
651.113800,,116.021050,
651.129750,,116.070900,
652.133050,,116.120800,
652.147000,,116.170650,
652.182950,,116.220500,
653.023150,,116.270400,
653.035100,,116.320250,
654.646750,,116.370100,
654.662750,,116.419950,
655.119450,,116.469850,
655.273050,,116.519750,
655.534350,,116.569550,
655.687950,,116.619450,
656.693200,,116.669300,
656.707150,,116.719150,
656.748300,,116.769050,
658.648600,,116.818900,
658.680350,,116.868750,
659.692750,,116.917650,
659.708750,,116.967500,
660.153500,,117.017350,
660.307050,,117.067250,
660.773800,,117.117100,
660.927400,,117.166950,
661.930600,,117.216850,
661.946600,,117.266700,
661.982500,,117.316550,
662.377050,,117.366400,
662.408850,,117.416250,
663.821050,,117.466150,
663.837100,,117.516000,
663.978600,,117.565850,
664.132200,,117.615750,
664.660750,,117.665600,
664.814350,,117.715450,
665.460600,,117.765350,
665.614200,,117.815200,
666.295350,,117.865050,
666.448900,,117.914900,
666.616450,,117.964800,
666.770050,,118.014650,
666.877900,,118.064500,
667.033300,,118.114350,
668.036600,,118.164250,
668.050550,,118.214100,
668.088500,,118.263950,
669.173200,,118.313850,
669.187050,,118.363700,
670.497550,,118.413550,
670.513500,,118.463450,
671.518850,,118.513300,
671.532700,,118.563250,
671.570600,,118.613050,
671.898750,,118.662950,
671.930650,,118.712750,
673.340800,,118.762600,
673.356750,,118.812500,
673.426650,,118.862350,
673.580150,,118.912200,
673.687850,,118.962100,
673.841450,,119.011950,
674.846700,,119.061800,
674.860750,,119.111700,
674.895750,,119.161550,
676.064050,,119.211400,
676.094950,,119.261250,
677.707650,,119.311150,
677.723650,,119.361000,
677.771500,,119.410900,
677.925050,,119.460750,
678.930350,,119.510600,
678.944350,,119.560450,
678.983200,,119.610350,
679.539700,,119.660200,
679.571600,,119.710050,
680.783800,,119.759900,
680.799850,,119.809800,
681.344300,,119.859650,
681.497900,,119.909500,
682.503150,,119.959450,
682.519150,,120.009250,
682.556000,,120.059100,
682.893100,,120.109000,
682.925000,,120.158850,
683.935800,,120.208750,
683.953800,,120.258550,
684.374650,,120.308500,
